GUID,Name,Path
2a75c2fa-c410-434d-87af-f9d59ee44c4b, All Families Of Category,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All Families Of Category.dyf
65f93a80-674c-4a98-9d0c-db3a138287e5, All Family Types Of Category,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All Family Types Of Category.dyf
71d46826-ff9f-4bef-b0a8-aa944199ab7f, All Intersecting Elements of Category By BoundingBox,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All Intersecting Elements Of Category By BoundingBox.dyf
335463a8-f774-4d16-bb66-55ff7eaea076, All Intersecting Elements Of Category By Vector,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All Intersecting Elements Of Category By Vector.dyf
7ec4b275-ebb9-45de-a83e-8cb617076230, All Placed Family Types of Category,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All Placed Family Types of Category.dyf
8b684072-0219-47ca-ba72-e058108b3d00, All View-Dependent Family Instances Of Category,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\All View-Dependent Family Instances Of Category.dyf
3ae71275-450f-4074-a940-78b6110bf62d, Angle.ByAngleSum,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Angle.ByAngleSum.dyf
07f338f4-8b38-489d-9cf1-6ff6ec59d7bf, Angle.ByLawOfCosines,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Angle.ByLawOfCosines.dyf
dbdaeffa-5703-4abc-b113-69597d8d6f24, Angle.ByLawOfSines,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Angle.ByLawOfSines.dyf
477dc2e1-7fe6-422e-85a2-1660948e5a44, Angle.ExteriorAngle,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Angle.ExteriorAngle.dyf
277a40e8-4916-4788-9f54-2fc26cb1b7dc, AngleBisector.ByPoints,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\AngleBisector.ByPoints.dyf
3df0961d-9d46-464f-9175-0a74eeb61bc1, Application.Version,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Application.Version.dyf
fdc98eeb-e9be-4c20-b9ae-1fa686636067, AreaSeparator.FromCurve,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\AreaSeparator.FromCurve.dyf
b2dfbdbe-9e4f-4f0b-9c4d-67ec462c31a2, Array.AssociatedFamilyParameter,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Array.AssociatedFamilyParameter.dyf
17379fdb-8640-4126-8681-c9b1f596478e, Assembly.AddMembers,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Assembly.AddMembers.dyf
4ede2c89-8311-4fdc-8e5c-9c3952c9a870, Assembly.Disassemble,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Assembly.Disassemble.dyf
23934b80-5e06-4ca1-99d2-1d388b25ab56, Assembly.FromElements,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Assembly.FromElements.dyf
05d3744c-a958-4e2e-94d2-d573b31b9510, Assembly.Members,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Assembly.Members.dyf
d1b052e9-5d34-4a15-ab75-e9c5122fcf81, Assembly.RemoveMembers,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Assembly.RemoveMembers.dyf
ee78fb54-4615-4809-89cb-6d48c8aa968d, BoundingBox.FromBoundingBoxes,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BoundingBox.FromBoundingBoxes.dyf
b84e9ee3-ddde-49ec-9a5e-62eb94d567ee, BoundingBox.PerimeterCurvesByNormal,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BoundingBox.PerimeterCurvesByNormal.dyf
7478de60-c425-4004-a9a5-3f207837feab, BoundingBox.PerimeterCurvesOnPlane,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BoundingBox.PerimeterCurvesOnPlane.dyf
119fed50-cf6e-435e-9841-59ee18cb7d50, BoundingBox.Properties,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BoundingBox.Properties.dyf
498ac300-3e75-429d-9b12-495a387293f1, Buckyball.ByOriginAndRadius,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Buckyball.ByOriginAndRadius.dyf
0755c987-62c0-4139-b9d4-1dbc7247ad5c, BuiltInCategory.ByName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BuiltInCategory.ByName.dyf
80c55d8c-3319-4469-8098-4c7c1198e7d3, BuiltInParameter.ByName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\BuiltInParameter.ByName.dyf
4f71a288-db30-4156-ab1e-49dcc0380915, Category.Material,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Category.Material.dyf
00b50cf6-517b-4916-bba8-f8dec3114859, Category.Subcategories,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Category.Subcategories.dyf
4b31f777-6700-496a-93dc-d9db6c0a1ff3, Category.Type,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Category.Type.dyf
1a8f4017-07c8-4ab8-a73f-b52d126cc01f, Cathetus.ByPythagoras,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Cathetus.ByPythagoras.dyf
58f9bd74-bb7e-420d-a95b-8ca242296c2c, Character.FromNumber,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Character.FromNumber.dyf
85b883ee-01fb-4b2c-883e-e119c4c027ad, Character.ToNumber,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Character.ToNumber.dyf
8aed2624-6c25-4e98-a848-ec8877b4b513, Clipboard.GetFrom,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Clipboard.GetFrom.dyf
ef128413-8fd0-410f-9447-dfd84dfe29e3, Clipboard.SendTo,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Clipboard.SendTo.dyf
82ef267e-5ca1-4150-80ad-7eb2d995c85b, Color.Aqua,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Aqua.dyf
0e7c0890-d604-4180-ab3f-804a1df8a7d6, Color.Black,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Black.dyf
a9ad1519-73f2-4015-97e3-03c6b9a484eb, Color.Blue,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Blue.dyf
ca22cd28-7f5a-4f03-8320-7579a2dff7bd, Color.ByWebColor,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.ByWebColor.dyf
36ff8ab6-88df-4fa9-b4d6-230fc0750691, Color.Fuchsia,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Fuchsia.dyf
1c62460c-247d-478c-b6fb-4875e1d2affe, Color.Green,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Green.dyf
4d77b9ac-f502-403a-ab5c-78b7890cca1a, Color.Grey,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Grey.dyf
36c62aac-2228-457e-aa6f-97d883578acd, Color.GreyscaleByNormalizedValue,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.GreyscaleByNormalizedValue.dyf
352cd6f1-e5de-4343-bf0f-2f91c7a188b8, Color.Lime,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Lime.dyf
22119c81-7843-45f8-9589-c90b11adaad9, Color.Maroon,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Maroon.dyf
64421362-7f21-47d8-a26a-4c7b56889f14, Color.Navy,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Navy.dyf
f5d35dc8-dd27-4b9e-96cb-ca9ee61c6e6d, Color.Olive,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Olive.dyf
952636b9-7335-4864-b6dd-c8d6a2eada0f, Color.Purple,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Purple.dyf
6315a707-503e-4065-948a-410bdb059454, Color.Red,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Red.dyf
2e973ac4-f22c-4eec-bbf8-20db254633af, Color.Silver,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Silver.dyf
42a1639a-7e5d-4a2b-9b4b-08ba9916f008, Color.Teal,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Teal.dyf
8b327fad-8303-4785-94af-083e75c8bbba, Color.White,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.White.dyf
b8039cf6-a963-493f-81f6-bdb523ffc245, Color.Yellow,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Color.Yellow.dyf
339cd350-3d18-462d-8417-32e3ac42fc28, CurtainPanel.HostPanel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\CurtainPanel.HostPanel.dyf
49d6f667-4043-4248-bdbf-c5ee06672703, CurtainPanel.IsPhantomPanel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\CurtainPanel.IsPhantomPanel.dyf
576880d2-5f2c-4e34-9183-359361aaa077, Curve.ClosedLoopThroughPoints,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Curve.ClosedLoopThroughPoints.dyf
38ea5ab3-5af3-4395-ab54-939142172e9e, CustomNode.Info,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\CustomNode.Info.dyf
16c40381-47a7-45dd-ad28-a81b1569c1a8, Date.CalendarWeek,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Date.CalendarWeek.dyf
2508111f-a0a4-4144-8c3d-0c7cfd82d90a, DateTime.IsEarlier,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DateTime.IsEarlier.dyf
2e2cbc5e-bb43-4fe9-8925-b3626c0b8714, DateTime.IsLater,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DateTime.IsLater.dyf
c135da75-96f9-404d-9643-3b3d0b998dc1, DesignOption.DesignOptionSet,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DesignOption.DesignOptionSet.dyf
b5fa6e00-d029-473c-a9cd-76c7279cbc79, DesignOption.IsPrimary,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DesignOption.IsPrimary.dyf
75daf972-c7ff-4c29-96d7-505b73596232, DetailComponent.ByCurve,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DetailComponent.ByCurve.dyf
24214d3e-6159-4b2c-97b4-0a35a13518d9, DetailCurve.ByCurve+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DetailCurve.ByCurve+.dyf
8a125c16-3046-41c5-93c6-21655987d70e, Dimension.AssociatedFamilyParameter,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Dimension.AssociatedFamilyParameter.dyf
ed838b3b-440a-4d05-977a-bb30666db421, Dimension.SetType,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Dimension.SetType.dyf
2276a44a-c7cc-4438-ac43-2ae6b821d4c9, Directory.Contents+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Directory.Contents+.dyf
6a060a4d-58fe-4070-a0ce-44cc24c9802b, DirectShape.FromRevitGeometry,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DirectShape.FromRevitGeometry.dyf
7f19e4a8-c7e0-4041-b57b-0b8d04a99b2c, DisplayUnit.ToInternalUnit,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DisplayUnit.ToInternalUnit.dyf
e29fe7ec-cf80-41fd-a1a1-d55b01e15697, DividedSurface.AddIntersect,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.AddIntersect.dyf
5238a365-de30-43a9-bd8a-b5ebd79e2fe6, DividedSurface.EvaluateGridNodes,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.EvaluateGridNodes.dyf
d96171f2-533a-49ac-b676-6bb131c57070, DividedSurface.HorizontalIntersectsByEndpoints,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.HorizontalIntersectsByEndpoints.dyf
32a0772b-6acb-4f26-8543-373100819bed, DividedSurface.HorizontalIntersectsByEndpointsAndFunction,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.HorizontalIntersectsByEndpointsAndFunction.dyf
61bda511-27e0-4a68-8668-c3ed1c24b62e, DividedSurface.VerticalIntersectsByEndpoints,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.VerticalIntersectsByEndpoints.dyf
5c549d57-80a8-48b9-8eb4-c93ecdbc30b7, DividedSurface.VerticalIntersectsByEndpointsAndFunction,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\DividedSurface.VerticalIntersectsByEndpointsAndFunction.dyf
e5c5958c-016e-4efc-bb16-b3734d00a855, Document.ActiveViewFromCurrentDocument,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ActiveViewFromCurrentDocument.dyf
f388dc80-5d34-4f52-84ba-91ce2633a0ed, Document.AddLink,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.AddLink.dyf
129d96b7-0ce3-4a02-b99a-aa615f8ff0e0, Document.BuiltInCategories,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.BuiltInCategories.dyf
9e744762-ad3f-4e45-8e4e-1e77204584e6, Document.BuiltInParameters,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.BuiltInParameters.dyf
136c1b88-f144-40f7-bf67-b16fe86a67dd, Document.ContainsElementsOfCategory,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ContainsElementsOfCategory.dyf
ef9e6b6f-d604-43d4-85f8-825a7c7c6303, Document.Default3DView,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.Default3DView.dyf
a6d063a5-0ecf-400b-9c91-47023e8408d7, Document.DesignOptions,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.DesignOptions.dyf
5e1ec0e8-c357-408d-9927-f95aab5d753e, Document.ElementTypes,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ElementTypes.dyf
070f6953-0854-4645-8eb5-9b4663673b79, Document.IsWorkshared,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.IsWorkshared.dyf
1fe7cd38-5704-4966-bb74-5d7d9245568c, Document.LoadFamily,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.LoadFamily.dyf
5aadb7c5-e2cc-4405-b937-e46149a59ed0, Document.PerformanceAdviserRules,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.PerformanceAdviserRules.dyf
4131ba2c-da9b-40bd-9ce1-b74a9ad5b5da, Document.Phases,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.Phases.dyf
19fae88e-f6a6-4edf-8f4d-71746200c15a, Document.ProjectInfo,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ProjectInfo.dyf
10d03ac4-6147-4636-a428-bb1098698c58, Document.ProjectParameters,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ProjectParameters.dyf
c0126b9e-139e-4f1e-9069-e4514e6dbc82, Document.ProjectParametersByCategory,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ProjectParametersByCategory.dyf
150eeb7e-db34-48bb-b85d-325141c624c3, Document.ProjectPosition,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.ProjectPosition.dyf
19ce6b9f-f4cf-4a3f-9788-1482e94528d6, Document.SaveAs,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.SaveAs.dyf
a6f12732-38d4-4711-9497-a856f76b2dfe, Document.StartingView,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.StartingView.dyf
59b74c65-bbdc-4bdc-b4d1-9482b4441278, Document.SynchronizeWithCentral,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.SynchronizeWithCentral.dyf
de43b934-e84a-4c0a-b298-06207ba545cd, Document.Views,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.Views.dyf
90dc6979-b53e-49a6-805d-ecfeba189414, Document.Worksets,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Document.Worksets.dyf
22afc586-3029-4a8c-ade8-183c160acd2e, Door.Rooms,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Door.Rooms.dyf
26ff7d2e-8f49-4548-8de6-c2f26c676354, Dynamo.Version,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Dynamo.Version.dyf
10c454dc-4094-4466-846e-16746ea0b2f3, Element.AllInstances,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.AllInstances.dyf
84aebb8c-a11b-42c2-8634-3ba86bde1846, Element.AllInstancesAtLevel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.AllInstancesAtLevel.dyf
93dd587c-c5e0-4072-9fc5-e3b802f20dea, Element.AllViewDependentInstances,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.AllViewDependentInstances.dyf
9de38788-dc20-4d2c-a0e7-ff577538488a, Element.Area,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Area.dyf
1b464bf5-c505-4b0a-9fab-94da398f6d21, Element.AssociatedFamilyParameters,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.AssociatedFamilyParameters.dyf
a4dd8f6e-689f-4998-b8ef-4a04146d12c2, Element.ByID,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ByID.dyf
59ab539a-8b69-4b1d-9496-839b33050232, Element.Category+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Category+.dyf
37ec1015-402e-4078-94d8-6bcf118b659f, Element.ContainsTransparentMaterials,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ContainsTransparentMaterials.dyf
baf73550-ccd9-4c94-8543-5eb088bfd742, Element.CopyByVector,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.CopyByVector.dyf
427c6688-85ad-4720-b2c7-eb8d7f03f53c, Element.CopyToLevel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.CopyToLevel.dyf
66f78539-8a80-402e-81dc-28a0737ab127, Element.CutGeometry,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.CutGeometry.dyf
4796d57c-a1a0-4676-b524-57abb5fa73be, Element.ElementType+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ElementType+.dyf
0fbb28f3-be5a-4cfd-ab8f-1e501ebc106d, Element.ElevationOfHostLevel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ElevationOfHostLevel.dyf
3d4ec35f-5368-49c0-88ae-64ca99ab7baf, Element.ExternalFileReferencePath,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ExternalFileReferencePath.dyf
0b4bb7ab-9433-4f3c-8abe-d26de134cc8c, Element.FromDynamoSurface,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.FromDynamoSurface.dyf
e099f46f-fcca-475d-9733-410ca033a00d, Element.Geometry+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Geometry+.dyf
d12b8b5d-946b-407f-8b74-4faf00e43fc5, Element.Group,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Group.dyf
73663744-6035-41f3-b386-e6f91e0b36fe, Element.Host+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Host+.dyf
45153daa-f672-47f2-898f-f062bcb4e398, Element.ID+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ID+.dyf
bc5b8366-c225-4166-a8ed-a3b20817c8e2, Element.Inserts,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Inserts.dyf
ee585799-3d67-4bed-a135-b7b0ce52b916, Element.IsOfCategory,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.IsOfCategory.dyf
7feb7f1e-7c29-4137-9248-1bc4778beaba, Element.IsRelatedToMass,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.IsRelatedToMass.dyf
38d2b003-a570-4fc4-9836-4e10befcd4fc, Element.JoinGeometry,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.JoinGeometry.dyf
